company,car_model,year,kms_driven,fuel_type,transmission,owners,service_history,previous_accidents,insurance,price
maruti,alto 800,2012.0,81170.0,petrol,manual,,False,False,unknown,352000.0
mahindra,bolero neo,2022.0,63600.0,diesel,manual,,False,False,unknown,849000.0
tata,hexa,2018.0,110000.0,diesel,manual,,False,False,unknown,708000.0
honda,amaze,2019.0,92310.0,petrol,manual,,False,False,unknown,469000.00000000006
maruti,celerio,2024.0,11110.0,petrol,manual,,False,False,unknown,488999.99999999994
maruti,alto k10,2015.0,84390.0,petrol,manual,,False,False,unknown,227999.99999999997
volkswagen,polo,2019.0,75390.0,petrol,manual,,False,False,unknown,399000.0
honda,amaze,2023.0,35950.0,petrol,manual,,False,False,unknown,640000.0
tata,tiago,2018.0,66060.0,petrol,manual,,False,False,unknown,309000.0
tata,nexon,2023.0,20370.0,cng,manual,,False,False,unknown,761000.0
hyundai,venue,2022.0,36180.0,petrol,manual,,False,False,unknown,686000.0
jeep,compass,2017.0,95730.0,diesel,manual,,False,False,unknown,693000.0
hyundai,elite i20,2016.0,32600.0,petrol,manual,,False,False,unknown,425000.0
tata,altroz,2021.0,19330.0,petrol,manual,,False,False,unknown,601000.0
hyundai,grand i10,2016.0,96570.0,diesel,manual,,False,False,unknown,281000.0
maruti,alto,2022.0,72000.0,petrol,manual,,False,False,unknown,323000.0
maruti,grand vitara,2024.0,22520.0,petrol,manual,,False,False,unknown,1080000.0
skoda,rapid,2017.0,71510.0,diesel,manual,,False,False,unknown,401000.0
maruti,swift dzire,2014.0,54930.0,petrol,manual,,False,False,unknown,315000.0
maruti,baleno,2019.0,69580.0,petrol,manual,,False,False,unknown,480000.0
tata,punch,2022.0,24840.0,petrol,auto,,False,False,unknown,501000.0
renault,kwid,2021.0,50740.0,petrol,manual,,False,False,unknown,318000.0
hyundai,new i20,2020.0,52360.0,petrol,manual,,False,False,unknown,578000.0
tata,altroz,2020.0,69810.0,petrol,manual,,False,False,unknown,479000.0
maruti,vitara brezza,2022.0,36970.0,petrol,manual,,False,False,unknown,765000.0
hyundai,grand i10,2016.0,25800.0,petrol,manual,,False,False,unknown,309000.0
renault,kwid,2017.0,54590.0,petrol,auto,,False,False,unknown,263000.0
volkswagen,polo,2020.0,73780.0,petrol,manual,,False,False,unknown,513000.0
maruti,alto k10,2024.0,2740.0,petrol,manual,,False,False,unknown,413000.0
mahindra,xuv500,2019.0,99990.0,diesel,manual,,False,False,unknown,770000.0
hyundai,i20 active,2016.0,78980.0,petrol,manual,,False,False,unknown,389000.0
maruti,ciaz,2017.0,96690.0,diesel,manual,,False,False,unknown,459000.0
hyundai,new i20,2023.0,15760.0,petrol,manual,,False,False,unknown,679000.0
toyota,glanza,2020.0,79830.0,petrol,manual,,False,False,unknown,539000.0
hyundai,grand i10 nios,2023.0,7680.0,cng,manual,,False,False,unknown,600000.0
kia,carens,2022.0,11590.0,petrol,manual,,False,False,unknown,1058000.0
tata,nexon,2017.0,92050.0,diesel,manual,,False,False,unknown,430999.99999999994
maruti,ertiga,2020.0,74320.0,petrol,manual,,False,False,unknown,725000.0
maruti,alto,2023.0,33980.0,cng,manual,,False,False,unknown,387000.0
maruti,alto 800,2016.0,67010.0,petrol,manual,,False,False,unknown,237000.0
skoda,slavia,2022.0,5330.0,petrol,auto,,False,False,unknown,1246000.0
hyundai,grand i10,2017.0,24900.0,petrol,manual,,False,False,unknown,360000.0
hyundai,i10,2013.0,43820.0,petrol,manual,,False,False,unknown,221000.0
honda,city,2021.0,59300.0,petrol,auto,,False,False,unknown,828999.9999999999
renault,kwid,2021.0,32560.0,petrol,manual,,False,False,unknown,333000.0
hyundai,grand i10,2016.0,48260.0,petrol,manual,,False,False,unknown,319000.0
renault,kwid,2022.0,52140.0,petrol,manual,,False,False,unknown,339000.0
honda,amaze,2024.0,24470.0,petrol,manual,,False,False,unknown,696000.0
toyota,innova,2015.0,91010.0,diesel,manual,,False,False,unknown,669000.0
maruti,baleno,2018.0,59970.0,petrol,manual,,False,False,unknown,505999.99999999994
honda,city,2019.0,86860.0,petrol,manual,,False,False,unknown,630000.0
maruti,baleno,2023.0,23400.0,petrol,auto,,False,False,unknown,755000.0
hyundai,new i20,2024.0,11900.0,petrol,auto,,False,False,unknown,844999.9999999999
mg,hector,2020.0,33890.0,diesel,manual,,False,False,unknown,1229000.0
tata,altroz,2021.0,73240.0,diesel,manual,,False,False,unknown,599000.0
renault,triber,2021.0,41180.0,petrol,manual,,False,False,unknown,468000.0
tata,punch,2023.0,15590.0,petrol,manual,,False,False,unknown,676000.0
hyundai,venue,2022.0,41660.0,petrol,auto,,False,False,unknown,878999.9999999999
hyundai,creta,2020.0,58330.0,petrol,auto,,False,False,unknown,1280000.0
hyundai,creta,2015.0,85020.0,diesel,manual,,False,False,unknown,595000.0
hyundai,venue,2020.0,65660.0,petrol,manual,,False,False,unknown,625000.0
maruti,vitara brezza,2020.0,58340.0,petrol,manual,,False,False,unknown,691000.0
jeep,compass,2020.0,33400.0,petrol,manual,,False,False,unknown,908000.0
maruti,ertiga,2016.0,89350.0,diesel,manual,,False,False,unknown,496000.0
tata,nexon,2023.0,36490.0,petrol,manual,,False,False,unknown,846000.0000000001
honda,city,2020.0,78180.0,petrol,auto,,False,False,unknown,808000.0
tata,nexon,2022.0,35940.0,petrol,manual,,False,False,unknown,760000.0
mahindra,xuv300,2021.0,17790.0,petrol,auto,,False,False,unknown,869999.9999999999
kia,sonet,2020.0,35840.0,petrol,manual,,False,False,unknown,680000.0
toyota,glanza,2023.0,10660.0,petrol,manual,,False,False,unknown,636000.0
hyundai,new santro,2021.0,65489.0,cng,manual,,False,False,unknown,398000.0
hyundai,elite i20,2017.0,65430.0,petrol,manual,,False,False,unknown,449000.0
maruti,new wagon-r,2022.0,21740.0,cng,manual,,False,False,unknown,493000.0
honda,city,2016.0,120000.0,petrol,manual,,False,False,unknown,450000.0
honda,city,2015.0,130000.0,diesel,manual,,False,False,unknown,353000.0
hyundai,verna,2015.0,130000.0,diesel,auto,,False,False,unknown,305000.0
maruti,baleno,2017.0,210000.0,petrol,manual,,False,False,unknown,340000.0
tata,punch,2025.0,3760.0,petrol,manual,,False,False,unknown,755000.0
hyundai,creta,2016.0,110000.0,petrol,manual,,False,False,unknown,700000.0
hyundai,i20,2014.0,100000.0,diesel,manual,,False,False,unknown,256999.99999999997
honda,amaze,2013.0,110000.0,diesel,manual,,False,False,unknown,150000.0
kia,sonet,2024.0,25490.0,diesel,auto,,False,False,unknown,1273000.0
maruti,swift,2020.0,88050.0,petrol,manual,,False,False,unknown,426000.0
honda,amaze,2014.0,200000.0,diesel,manual,,False,False,unknown,194000.0
kia,sonet,2021.0,75300.0,diesel,manual,,False,False,unknown,1108000.0
volkswagen,polo,2015.0,100000.0,diesel,manual,,False,False,unknown,247000.00000000003
hyundai,eon,2014.0,51650.0,petrol,manual,,False,False,unknown,155000.0
maruti,swift,2012.0,150000.0,diesel,manual,,False,False,unknown,225000.0
maruti,baleno,2023.0,16720.0,petrol,manual,,False,False,unknown,699000.0
maruti,ciaz,2017.0,150000.0,petrol,manual,,False,False,unknown,425000.0
skoda,rapid,2013.0,210000.0,diesel,manual,,False,False,unknown,231000.0
maruti,alto 800,2015.0,68940.0,petrol,manual,,False,False,unknown,197000.0
maruti,swift,2010.0,71610.0,petrol,manual,,False,False,unknown,121000.0
maruti,celerio,2017.0,80430.0,petrol,manual,,False,False,unknown,290000.0
maruti,wagon r 1.0,2015.0,71280.0,petrol,manual,,False,False,unknown,227000.0
hyundai,eon,2014.0,130000.0,petrol,manual,,False,False,unknown,130000.0
maruti,baleno,2015.0,200000.0,diesel,manual,,False,False,unknown,336000.0
hyundai,grand i10,2019.0,120000.0,petrol,manual,,False,False,unknown,400000.0
hyundai,i20,2011.0,140000.0,petrol,manual,,False,False,unknown,148000.0
tata,manza,2012.0,130000.0,diesel,manual,,False,False,unknown,129000.0
hyundai,i10,2011.0,62260.0,petrol,manual,,False,False,unknown,171000.0
mahindra,scorpio-n,2023.0,68720.0,diesel,auto,,False,False,unknown,1550000.0
maruti,alto k10,2014.0,180000.0,petrol,manual,,False,False,unknown,180000.0
tata,tiago,2021.0,110000.0,petrol,manual,,False,False,unknown,430000.0
chevrolet,beat,2011.0,110000.0,diesel,manual,,False,False,unknown,118000.0
kia,sonet,2022.0,54440.0,diesel,manual,,False,False,unknown,600000.0
maruti,alto 800,2018.0,81400.0,petrol,manual,,False,False,unknown,197000.0
maruti,alto,2020.0,170000.0,petrol,manual,,False,False,unknown,285000.0
maruti,alto k10,2023.0,15290.0,petrol,manual,,False,False,unknown,500000.0
honda,amaze,2015.0,79880.0,petrol,manual,,False,False,unknown,352000.0
maruti,swift dzire,2013.0,180000.0,petrol,manual,,False,False,unknown,256999.99999999997
hyundai,verna,2020.0,110000.0,diesel,auto,,False,False,unknown,900000.0
honda,amaze,2022.0,58750.0,petrol,manual,,False,False,unknown,650000.0
tata,tigor,2021.0,110000.0,petrol,manual,,False,False,unknown,459999.99999999994
tata,nexon,2018.0,85300.0,petrol,manual,,False,False,unknown,527000.0
hyundai,venue,2024.0,18190.0,petrol,manual,,False,False,unknown,1027999.9999999999
maruti,ciaz,2016.0,86860.0,diesel,manual,,False,False,unknown,769000.0
fiat,grand punto,2011.0,86400.0,petrol,manual,,False,False,unknown,118000.0
maruti,swift,2016.0,83420.0,diesel,manual,,False,False,unknown,360000.0
hyundai,i10,2011.0,96070.0,petrol,manual,,False,False,unknown,134000.0
maruti,swift dzire,2014.0,130000.0,diesel,manual,,False,False,unknown,365000.0
honda,accord,2010.0,84430.0,petrol,manual,,False,False,unknown,231000.0
maruti,800,2011.0,74490.0,petrol,manual,,False,False,unknown,126000.0
toyota,etios,2012.0,120000.0,diesel,manual,,False,False,unknown,200000.0
volkswagen,polo,2015.0,110000.0,diesel,manual,,False,False,unknown,235000.0
hyundai,grand i10 nios,2019.0,48770.0,petrol,auto,,False,False,unknown,522000.0
tata,indigo ecs,2011.0,100000.0,diesel,manual,,False,False,unknown,68000.0
renault,kwid,2019.0,62480.0,petrol,manual,,False,False,unknown,300000.0
maruti,swift,2016.0,44480.0,petrol,manual,,False,False,unknown,418000.0
maruti,alto,2010.0,100000.0,petrol,manual,,False,False,unknown,142000.0
maruti,baleno,2022.0,48470.0,petrol,manual,,False,False,unknown,643000.0
hyundai,creta,2018.0,91220.0,diesel,auto,,False,False,unknown,859000.0
mahindra,thar,2024.0,12270.0,petrol,auto,,False,False,unknown,1386000.0
hyundai,new i20,2023.0,22450.0,petrol,manual,,False,False,unknown,800000.0
mahindra,xuv500,2015.0,96210.0,diesel,manual,,False,False,unknown,670000.0
hyundai,verna,2016.0,94860.0,diesel,auto,,False,False,unknown,542000.0
maruti,alto,2020.0,41600.0,petrol,manual,,False,False,unknown,337000.0
mahindra,scorpio,2015.0,110000.0,diesel,manual,,False,False,unknown,709000.0
maruti,wagon r 1.0,2016.0,84210.0,petrol,manual,,False,False,unknown,374000.0
mg,astor,2023.0,41680.0,petrol,manual,,False,False,unknown,1150000.0
toyota,innova crysta,2017.0,110000.0,diesel,manual,,False,False,unknown,950000.0
honda,city,2022.0,76190.0,petrol,auto,,False,False,unknown,1101000.0
mahindra,scorpio,2017.0,90590.0,diesel,manual,,False,False,unknown,1070000.0
tata,safari,2021.0,79310.0,diesel,manual,,False,False,unknown,1375000.0
kia,seltos,2023.0,30420.0,diesel,auto,,False,False,unknown,1700000.0
maruti,ertiga,2018.0,110000.0,diesel,manual,,False,False,unknown,709000.0
mg,gloster,2020.0,100000.0,diesel,auto,,False,False,unknown,2400000.0
toyota,innova crysta,2022.0,94070.0,diesel,manual,,False,False,unknown,2000000.0
maruti,alto k10,2010.0,66810.0,petrol,manual,,False,False,unknown,110000.00000000001
renault,kwid,2016.0,78980.0,petrol,auto,,False,False,unknown,320000.0
mg,hector plus,2021.0,87590.0,diesel,manual,,False,False,unknown,1366000.0
maruti,wagon r 1.0,2011.0,150000.0,petrol,manual,,False,False,unknown,270000.0
renault,kiger,2023.0,48230.0,petrol,manual,,False,False,unknown,614000.0
mahindra,quanto,2012.0,170000.0,diesel,manual,,False,False,unknown,236000.0
tata,harrier,2023.0,29340.0,diesel,auto,,False,False,unknown,2559000.0
honda,br-v,2017.0,110000.0,diesel,manual,,False,False,unknown,500000.0
maruti,dzire,2017.0,19090.0,diesel,auto,,False,False,unknown,530000.0
hyundai,i20,2010.0,36110.0,petrol,manual,,False,False,unknown,93000.0
hyundai,verna,2011.0,42730.0,diesel,manual,,False,False,unknown,300000.0
mahindra,xuv500,2013.0,130000.0,diesel,manual,,False,False,unknown,335000.0
tata,tiago nrg,2021.0,10140.0,petrol,auto,,False,False,unknown,500000.0
maruti,swift,2014.0,77610.0,diesel,manual,,False,False,unknown,350000.0
hyundai,i20 active,2017.0,160000.0,petrol,manual,,False,False,unknown,471000.0
honda,jazz,2017.0,70710.0,petrol,manual,,False,False,unknown,513999.99999999994
maruti,s presso,2021.0,42010.0,petrol,manual,,False,False,unknown,400000.0
honda,br-v,2016.0,120000.0,diesel,manual,,False,False,unknown,579000.0
maruti,ertiga,2017.0,120000.0,diesel,manual,,False,False,unknown,999000.0
nissan,kicks,2020.0,53530.0,diesel,manual,,False,False,unknown,1063000.0
hyundai,grand i10,2018.0,59950.0,petrol,manual,,False,False,unknown,408000.0
hyundai,verna,2024.0,5110.0,petrol,manual,,False,False,unknown,1284000.0
hyundai,grand i10 nios,2022.0,85110.0,petrol,manual,,False,False,unknown,612000.0
maruti,baleno,2023.0,41090.0,petrol,manual,,False,False,unknown,593000.0
tata,tigor,2019.0,110000.0,petrol,manual,,False,False,unknown,434999.99999999994
honda,jazz,2010.0,120000.0,petrol,manual,,False,False,unknown,143000.0
tata,nexon,2017.0,260000.0,diesel,manual,,False,False,unknown,693000.0
hyundai,aura,2020.0,93870.0,diesel,manual,,False,False,unknown,618000.0
volkswagen,passat,2012.0,86380.0,diesel,auto,,False,False,unknown,355000.0
nissan,terrano,2015.0,180000.0,diesel,manual,,False,False,unknown,499000.0
hyundai,i10,2016.0,76470.0,petrol,manual,,False,False,unknown,326000.0
hyundai,verna,2016.0,98000.0,petrol,auto,,False,False,unknown,359000.0
maruti,swift dzire,2014.0,110000.0,diesel,manual,,False,False,unknown,229999.99999999997
hyundai,xcent,2017.0,220000.0,diesel,manual,,False,False,unknown,210000.0
ford,new figo,2019.0,29030.0,petrol,manual,,False,False,unknown,388000.0
mahindra,xuv500,2013.0,210000.0,diesel,manual,,False,False,unknown,306000.0
ford,ecosport,2015.0,140000.0,diesel,manual,,False,False,unknown,269000.0
maruti,ritz,2015.0,77660.0,petrol,manual,,False,False,unknown,350000.0
honda,brio,2013.0,91130.0,petrol,manual,,False,False,unknown,220000.00000000003
toyota,etios,2014.0,73200.0,diesel,manual,,False,False,unknown,285000.0
maruti,swift,2015.0,130000.0,petrol,manual,,False,False,unknown,352000.0
honda,city,2017.0,97770.0,petrol,manual,,False,False,unknown,650000.0
hyundai,i10,2010.0,81380.0,petrol,manual,,False,False,unknown,118000.0
skoda,octavia,2015.0,120000.0,petrol,auto,,False,False,unknown,524000.0
maruti,alto 800,2015.0,82080.0,petrol,manual,,False,False,unknown,178000.0
maruti,swift,2012.0,110000.0,diesel,manual,,False,False,unknown,229999.99999999997
mahindra,xuv500,2017.0,140000.0,diesel,manual,,False,False,unknown,404000.0
ford,ecosport,2018.0,78280.0,petrol,auto,,False,False,unknown,395000.0
nissan,terrano,2016.0,82450.0,diesel,manual,,False,False,unknown,286000.0
hyundai,xcent,2015.0,120000.0,diesel,manual,,False,False,unknown,200000.0
maruti,brezza,2023.0,69250.0,petrol,manual,,False,False,unknown,780000.0
volkswagen,polo,2012.0,110000.0,petrol,manual,,False,False,unknown,156000.0
tata,tiago nrg,2019.0,29940.0,petrol,manual,,False,False,unknown,366000.0
hyundai,verna,2013.0,91280.0,diesel,manual,,False,False,unknown,313000.0
maruti,swift dzire,2015.0,200000.0,diesel,manual,,False,False,unknown,350000.0
hyundai,venue,2020.0,30770.0,petrol,manual,,False,False,unknown,638000.0
maruti,wagon r stingray,2014.0,120000.0,petrol,manual,,False,False,unknown,135000.0
maruti,baleno,2017.0,68370.0,petrol,manual,,False,False,unknown,535000.0
toyota,innova,2015.0,88960.0,diesel,manual,,False,False,unknown,438000.0
maruti,swift dzire,2015.0,76210.0,diesel,manual,,False,False,unknown,304000.0
maruti,swift dzire,2015.0,73860.0,diesel,manual,,False,False,unknown,320000.0
maruti,swift,2015.0,56730.0,petrol,manual,,False,False,unknown,304000.0
renault,pulse,2012.0,86120.0,diesel,manual,,False,False,unknown,150000.0
maruti,alto k10,2013.0,50190.0,petrol,manual,,False,False,unknown,155000.0
maruti,baleno,2018.0,160000.0,diesel,manual,,False,False,unknown,446000.0
hyundai,new elantra,2017.0,89680.0,diesel,manual,,False,False,unknown,450000.0
hyundai,i20 active,2016.0,55410.0,petrol,manual,,False,False,unknown,379000.0
tata,bolt,2015.0,110000.0,diesel,manual,,False,False,unknown,243000.00000000003
maruti,dzire,2018.0,160000.0,diesel,manual,,False,False,unknown,499000.0
maruti,zen estilo,2010.0,140000.0,petrol,manual,,False,False,unknown,87000.0
mahindra,xuv500,2018.0,99540.0,diesel,manual,,False,False,unknown,1025000.0
hyundai,elite i20,2015.0,87000.0,diesel,manual,,False,False,unknown,450000.0
ford,ecosport,2014.0,52380.0,petrol,manual,,False,False,unknown,370000.0
tata,indigo ecs,2014.0,150000.0,diesel,manual,,False,False,unknown,118000.0
maruti,baleno,2022.0,9030.0,petrol,manual,,False,False,unknown,537000.0
chevrolet,beat,2015.0,48040.0,petrol,manual,,False,False,unknown,130000.0
ford,freestyle,2019.0,35840.0,petrol,manual,,False,False,unknown,454000.0
ford,figo,2010.0,83750.0,petrol,manual,,False,False,unknown,87000.0
tata,nexon,2021.0,86610.0,petrol,manual,,False,False,unknown,550000.0
honda,city,2016.0,110000.0,petrol,manual,,False,False,unknown,500000.0
tata,indica vista,2014.0,65459.0,diesel,manual,,False,False,unknown,120000.0
mahindra,scorpio,2017.0,88170.0,diesel,manual,,False,False,unknown,875000.0
renault,triber,2019.0,150000.0,petrol,manual,,False,False,unknown,397000.0
maruti,vitara brezza,2017.0,110000.0,diesel,manual,,False,False,unknown,434999.99999999994
renault,kwid,2020.0,18850.0,petrol,auto,,False,False,unknown,399000.0
maruti,dzire,2024.0,5780.0,petrol,manual,,False,False,unknown,795000.0
tata,indigo ecs,2015.0,37170.0,diesel,manual,,False,False,unknown,200000.0
honda,wr-v,2017.0,120000.0,diesel,manual,,False,False,unknown,490000.00000000006
renault,duster,2015.0,270000.0,diesel,manual,,False,False,unknown,300000.0
tata,indigo ecs,2011.0,76130.0,diesel,manual,,False,False,unknown,65000.0
tata,tiago,2024.0,10910.0,petrol,manual,,False,False,unknown,474000.0
honda,crv,2010.0,100000.0,petrol,manual,,False,False,unknown,254000.0
maruti,ciaz,2014.0,90460.0,diesel,manual,,False,False,unknown,343000.0
renault,pulse,2016.0,97050.0,petrol,manual,,False,False,unknown,131000.0
hyundai,grand i10,2017.0,72330.0,petrol,auto,,False,False,unknown,344000.0
hyundai,eon,2018.0,85380.0,petrol,manual,,False,False,unknown,183000.0
honda,city,2015.0,65610.0,petrol,auto,,False,False,unknown,529000.0
mg,astor,2022.0,29920.0,petrol,manual,,False,False,unknown,1100000.0
honda,amaze,2016.0,86370.0,petrol,manual,,False,False,unknown,340000.0
renault,duster,2014.0,86310.0,diesel,manual,,False,False,unknown,450000.0
volkswagen,polo,2019.0,93890.0,petrol,manual,,False,False,unknown,565000.0
renault,lodgy,2018.0,150000.0,diesel,manual,,False,False,unknown,279000.0
hyundai,i20 active,2016.0,140000.0,petrol,manual,,False,False,unknown,362000.0
hyundai,creta,2016.0,110000.0,petrol,manual,,False,False,unknown,520000.0
tata,indica vista,2012.0,110000.0,diesel,manual,,False,False,unknown,78000.0
mg,hector,2023.0,16020.0,petrol,auto,,False,False,unknown,1400000.0
maruti,vitara brezza,2018.0,71510.0,diesel,manual,,False,False,unknown,482000.0
renault,duster,2014.0,91480.0,diesel,manual,,False,False,unknown,380000.0
